caseid,task,user,start_timestamp,end_timestamp
110,Confirm Purchase Order,Kiu Kan,2011-01-22 07:39:00,2011-01-22 08:05:00
110,Deliver Goods Services,Sean Manney,2011-01-23 19:44:00,2011-01-24 06:59:00
110,Release Purchase Order,Alberto Duport,2011-01-24 14:18:00,2011-01-24 14:19:00
110,Approve Purchase Order for payment,Karel de Groot,2011-01-25 16:32:00,2011-01-25 16:33:00
110,Send Invoice,Carmen Finacse,2011-01-27 07:45:00,2011-01-27 07:45:00
110,Release Supplier's Invoice,Karalda Nimwada,2011-01-27 21:52:00,2011-01-27 21:59:00
110,Authorize Supplier's Invoice payment,Pedro Alvares,2011-01-27 21:59:00,2011-01-27 21:59:00
110,Pay Invoice,Pedro Alvares,2011-01-27 22:28:00,2011-01-27 22:33:00
110,End,End,2011-01-27 22:33:00,2011-01-27 22:33:00
83,Start,Start,2011-01-10 20:41:00,2011-01-10 20:41:00
83,Create Purchase Requisition,Penn Osterwalder,2011-01-10 20:41:00,2011-01-10 20:53:00
83,Analyze Purchase Requisition,Maris Freeman,2011-01-11 20:31:00,2011-01-11 20:36:00
83,Create Request for Quotation,Maris Freeman,2011-01-11 20:41:00,2011-01-11 20:43:00
83,Analyze Request for Quotation,Karel de Groot,2011-01-12 02:02:00,2011-01-12 02:28:00
83,Send Request for Quotation to Supplier,Karel de Groot,2011-01-12 05:51:00,2011-01-12 06:18:00
83,Create Quotation comparison Map,Karel de Groot,2011-01-12 06:47:00,2011-01-12 08:24:00
83,Analyze Quotation Comparison Map,Fjodor Kowalski,2011-01-12 15:06:00,2011-01-12 15:32:00
83,Choose best option,Nico Ojenbeer,2011-01-12 15:32:00,2011-01-12 15:32:00
83,Settle Conditions With Supplier,Magdalena Predutta,2011-01-12 18:50:00,2011-01-13 00:34:00
83,Create Purchase Order,Karel de Groot,2011-01-13 03:55:00,2011-01-13 04:08:00
83,Confirm Purchase Order,Sean Manney,2011-01-14 01:31:00,2011-01-14 02:04:00
83,Deliver Goods Services,Kiu Kan,2011-01-15 20:09:00,2011-01-17 03:34:00
83,Release Purchase Order,Fjodor Kowalski,2011-01-17 11:01:00,2011-01-17 11:02:00
83,Approve Purchase Order for payment,Magdalena Predutta,2011-01-18 23:34:00,2011-01-18 23:35:00
83,Send Invoice,Kiu Kan,2011-01-19 10:10:00,2011-01-19 10:10:00
83,Release Supplier's Invoice,Karalda Nimwada,2011-01-20 00:41:00,2011-01-20 00:48:00
83,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-20 00:48:00,2011-01-20 00:48:00
83,Pay Invoice,Pedro Alvares,2011-01-20 01:36:00,2011-01-20 01:44:00
83,End,End,2011-01-20 01:44:00,2011-01-20 01:44:00
837,Start,Start,2011-05-04 00:34:00,2011-05-04 00:34:00
837,Create Purchase Requisition,Clement Duchot,2011-05-04 00:34:00,2011-05-04 01:20:00
837,Analyze Purchase Requisition,Francis Odell,2011-05-04 16:20:00,2011-05-04 16:24:00
837,Create Request for Quotation,Francis Odell,2011-05-04 16:30:00,2011-05-04 16:32:00
837,Analyze Request for Quotation,Magdalena Predutta,2011-05-08 13:56:00,2011-05-08 14:29:00
837,Send Request for Quotation to Supplier,Magdalena Predutta,2011-05-08 21:30:00,2011-05-08 21:45:00
837,Create Quotation comparison Map,Magdalena Predutta,2011-05-08 22:13:00,2011-05-09 01:50:00
837,Analyze Quotation Comparison Map,Clement Duchot,2011-05-09 08:19:00,2011-05-09 08:52:00
837,Choose best option,Clement Duchot,2011-05-09 08:52:00,2011-05-09 08:52:00
837,Settle Conditions With Supplier,Magdalena Predutta,2011-05-09 11:05:00,2011-05-09 15:44:00
837,Create Purchase Order,Magdalena Predutta,2011-05-09 16:42:00,2011-05-09 16:53:00
837,Confirm Purchase Order,Carmen Finacse,2011-05-10 20:19:00,2011-05-10 20:50:00
837,Deliver Goods Services,Karen Clarens,2011-05-13 11:11:00,2011-05-13 23:45:00
837,Release Purchase Order,Immanuel Karagianni,2011-05-14 06:56:00,2011-05-14 06:57:00
837,Approve Purchase Order for payment,Francois de Perrier,2011-05-15 02:27:00,2011-05-15 02:28:00
837,Send Invoice,Carmen Finacse,2011-05-17 06:00:00,2011-05-17 06:00:00
837,Release Supplier's Invoice,Karalda Nimwada,2011-05-17 20:07:00,2011-05-17 20:14:00
837,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-05-17 20:14:00,2011-05-17 20:14:00
837,Pay Invoice,Pedro Alvares,2011-05-17 20:37:00,2011-05-17 20:44:00
837,End,End,2011-05-17 20:44:00,2011-05-17 20:44:00
247,Start,Start,2011-02-02 18:52:00,2011-02-02 18:52:00
247,Create Purchase Requisition,Alberto Duport,2011-02-02 18:52:00,2011-02-02 19:20:00
247,Analyze Purchase Requisition,Maris Freeman,2011-02-03 17:14:00,2011-02-03 17:22:00
247,Create Request for Quotation,Francis Odell,2011-02-03 17:30:00,2011-02-03 17:31:00
247,Analyze Request for Quotation,Magdalena Predutta,2011-02-05 07:10:00,2011-02-05 07:28:00
247,Amend Request for Quotation,Immanuel Karagianni,2011-02-05 08:18:00,2011-02-05 08:27:00
247,Analyze Request for Quotation,Magdalena Predutta,2011-02-05 11:29:00,2011-02-05 11:48:00
247,Send Request for Quotation to Supplier,Karel de Groot,2011-02-05 18:49:00,2011-02-05 19:21:00
247,Create Quotation comparison Map,Magdalena Predutta,2011-02-05 21:38:00,2011-02-05 22:29:00
247,Analyze Quotation Comparison Map,Miu Hanwan,2011-02-06 05:18:00,2011-02-06 05:26:00
247,Choose best option,Miu Hanwan,2011-02-06 05:26:00,2011-02-06 05:26:00
247,Settle Conditions With Supplier,Magdalena Predutta,2011-02-06 23:48:00,2011-02-07 08:36:00
247,Create Purchase Order,Francois de Perrier,2011-02-07 16:23:00,2011-02-07 16:34:00
247,Confirm Purchase Order,Esmeralda Clay,2011-02-08 01:11:00,2011-02-08 01:24:00
247,Deliver Goods Services,Esmeralda Clay,2011-02-10 02:17:00,2011-02-11 17:21:00
247,Release Purchase Order,Anne Olwada,2011-02-12 00:47:00,2011-02-12 00:48:00
247,Approve Purchase Order for payment,Francois de Perrier,2011-02-12 12:02:00,2011-02-12 12:03:00
247,Send Invoice,Kiu Kan,2011-02-13 17:25:00,2011-02-13 17:25:00
247,Release Supplier's Invoice,Pedro Alvares,2011-02-14 07:41:00,2011-02-14 07:44:00
247,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-14 07:44:00,2011-02-14 07:44:00
247,Pay Invoice,Pedro Alvares,2011-02-14 08:03:00,2011-02-14 08:09:00
247,End,End,2011-02-14 08:09:00,2011-02-14 08:09:00
81,Start,Start,2011-01-10 17:53:00,2011-01-10 17:53:00
81,Create Purchase Requisition,Alberto Duport,2011-01-10 17:53:00,2011-01-10 18:12:00
81,Analyze Purchase Requisition,Heinz Gutschmidt,2011-01-11 12:24:00,2011-01-11 12:29:00
81,Create Request for Quotation,Maris Freeman,2011-01-11 12:35:00,2011-01-11 12:37:00
81,Analyze Request for Quotation,Francois de Perrier,2011-01-12 04:31:00,2011-01-12 04:55:00
81,Amend Request for Quotation,Elvira Lores,2011-01-12 05:51:00,2011-01-12 05:59:00
81,Analyze Request for Quotation,Francois de Perrier,2011-01-12 07:18:00,2011-01-12 07:46:00
81,Amend Request for Quotation,Nico Ojenbeer,2011-01-12 08:36:00,2011-01-12 08:43:00
81,Analyze Request for Quotation,Magdalena Predutta,2011-01-12 10:05:00,2011-01-12 10:26:00
81,Amend Request for Quotation,Fjodor Kowalski,2011-01-12 11:16:00,2011-01-12 11:30:00
81,Analyze Request for Quotation,Francois de Perrier,2011-01-12 14:09:00,2011-01-12 14:41:00
81,Amend Request for Quotation,Christian Francois,2011-01-12 15:33:00,2011-01-12 15:47:00
81,Analyze Request for Quotation,Karel de Groot,2011-01-13 08:14:00,2011-01-13 08:53:00
81,Send Request for Quotation to Supplier,Karel de Groot,2011-01-14 00:34:00,2011-01-14 00:48:00
81,Create Quotation comparison Map,Francois de Perrier,2011-01-14 06:01:00,2011-01-14 08:32:00
81,Analyze Quotation Comparison Map,Esmana Liubiata,2011-01-14 14:41:00,2011-01-14 14:51:00
81,Choose best option,Alberto Duport,2011-01-14 14:51:00,2011-01-14 14:51:00
81,Settle Conditions With Supplier,Karel de Groot,2011-01-14 19:13:00,2011-01-15 02:29:00
81,Create Purchase Order,Magdalena Predutta,2011-01-15 17:54:00,2011-01-15 18:04:00
81,Confirm Purchase Order,Esmeralda Clay,2011-01-16 23:37:00,2011-01-16 23:44:00
81,Deliver Goods Services,Esmeralda Clay,2011-01-18 11:56:00,2011-01-18 16:26:00
81,Release Purchase Order,Miu Hanwan,2011-01-19 00:16:00,2011-01-19 00:17:00
81,Approve Purchase Order for payment,Karel de Groot,2011-01-19 20:42:00,2011-01-19 20:43:00
81,Send Invoice,Carmen Finacse,2011-01-22 07:20:00,2011-01-22 07:20:00
81,Release Supplier's Invoice,Karalda Nimwada,2011-01-22 21:31:00,2011-01-22 21:37:00
81,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-22 21:37:00,2011-01-22 21:37:00
81,Pay Invoice,Karalda Nimwada,2011-01-22 22:30:00,2011-01-22 22:42:00
81,End,End,2011-01-22 22:42:00,2011-01-22 22:42:00
191,Start,Start,2011-01-25 09:03:00,2011-01-25 09:03:00
191,Create Purchase Requisition,Nico Ojenbeer,2011-01-25 09:03:00,2011-01-25 09:28:00
191,Analyze Purchase Requisition,Francis Odell,2011-01-26 02:04:00,2011-01-26 02:13:00
191,Create Request for Quotation,Maris Freeman,2011-01-26 02:20:00,2011-01-26 02:21:00
191,Analyze Request for Quotation,Magdalena Predutta,2011-01-26 22:42:00,2011-01-26 23:07:00
191,Amend Request for Quotation,Immanuel Karagianni,2011-01-26 23:59:00,2011-01-27 00:08:00
191,Analyze Request for Quotation,Francois de Perrier,2011-01-31 12:47:00,2011-01-31 13:06:00
191,Send Request for Quotation to Supplier,Karel de Groot,2011-02-02 21:44:00,2011-02-02 22:12:00
191,Create Quotation comparison Map,Magdalena Predutta,2011-02-03 01:05:00,2011-02-03 06:13:00
191,Analyze Quotation Comparison Map,Esmana Liubiata,2011-02-03 12:43:00,2011-02-03 13:04:00
191,Choose best option,Miu Hanwan,2011-02-03 13:04:00,2011-02-03 13:04:00
191,Settle Conditions With Supplier,Francois de Perrier,2011-02-05 04:30:00,2011-02-05 10:39:00
191,Create Purchase Order,Francois de Perrier,2011-02-05 12:10:00,2011-02-05 12:21:00
191,Confirm Purchase Order,Karen Clarens,2011-02-06 02:16:00,2011-02-06 02:23:00
191,Deliver Goods Services,Kiu Kan,2011-02-07 02:58:00,2011-02-08 20:37:00
191,Release Purchase Order,Christian Francois,2011-02-09 04:15:00,2011-02-09 04:16:00
191,Approve Purchase Order for payment,Karel de Groot,2011-02-09 10:32:00,2011-02-09 10:33:00
191,Send Invoice,Esmeralda Clay,2011-02-09 22:51:00,2011-02-09 22:51:00
191,Release Supplier's Invoice,Karalda Nimwada,2011-02-10 13:10:00,2011-02-10 13:16:00
191,Settle Dispute With Supplier,Pedro Alvares,2011-02-10 13:33:00,2011-02-10 14:04:00
191,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-10 14:04:00,2011-02-10 14:04:00
191,Pay Invoice,Karalda Nimwada,2011-02-10 15:03:00,2011-02-10 15:08:00
191,End,End,2011-02-10 15:08:00,2011-02-10 15:08:00
349,Start,Start,2011-02-18 00:41:00,2011-02-18 00:41:00
349,Create Purchase Requisition,Immanuel Karagianni,2011-02-18 00:41:00,2011-02-18 01:21:00
349,Analyze Purchase Requisition,Maris Freeman,2011-02-18 16:12:00,2011-02-18 16:19:00
349,Create Request for Quotation,Francis Odell,2011-02-18 16:25:00,2011-02-18 16:28:00
349,Analyze Request for Quotation,Karel de Groot,2011-02-20 13:49:00,2011-02-20 14:03:00
349,Send Request for Quotation to Supplier,Magdalena Predutta,2011-02-21 18:23:00,2011-02-21 18:36:00
349,Create Quotation comparison Map,Karel de Groot,2011-02-21 23:41:00,2011-02-22 04:08:00
349,Analyze Quotation Comparison Map,Christian Francois,2011-02-22 10:49:00,2011-02-22 11:15:00
349,Choose best option,Miu Hanwan,2011-02-22 11:15:00,2011-02-22 11:15:00
349,Settle Conditions With Supplier,Francois de Perrier,2011-02-22 15:04:00,2011-02-22 21:49:00
349,Create Purchase Order,Magdalena Predutta,2011-02-23 05:40:00,2011-02-23 05:48:00
349,Confirm Purchase Order,Kiu Kan,2011-02-23 19:03:00,2011-02-23 19:33:00
349,Deliver Goods Services,Sean Manney,2011-02-24 18:06:00,2011-02-26 18:46:00
349,Release Purchase Order,Anna Kaufmann,2011-02-27 02:41:00,2011-02-27 02:42:00
349,Approve Purchase Order for payment,Francois de Perrier,2011-02-28 08:09:00,2011-02-28 08:10:00
349,Send Invoice,Carmen Finacse,2011-03-03 12:14:00,2011-03-03 12:14:00
349,Release Supplier's Invoice,Pedro Alvares,2011-03-04 02:35:00,2011-03-04 02:42:00
349,Authorize Supplier's Invoice payment,Pedro Alvares,2011-03-04 02:42:00,2011-03-04 02:42:00
349,Pay Invoice,Karalda Nimwada,2011-03-04 03:04:00,2011-03-04 03:11:00
349,End,End,2011-03-04 03:11:00,2011-03-04 03:11:00
551,Start,Start,2011-03-20 09:36:00,2011-03-20 09:36:00
551,Create Purchase Requisition,Anne Olwada,2011-03-20 09:36:00,2011-03-20 10:21:00
551,Analyze Purchase Requisition,Heinz Gutschmidt,2011-03-21 02:30:00,2011-03-21 02:37:00
551,Create Request for Quotation,Francis Odell,2011-03-21 02:41:00,2011-03-21 02:44:00
551,Analyze Request for Quotation,Magdalena Predutta,2011-03-24 21:01:00,2011-03-24 21:32:00
551,Amend Request for Quotation,Clement Duchot,2011-03-24 22:18:00,2011-03-24 22:30:00
551,Analyze Request for Quotation,Karel de Groot,2011-03-26 18:12:00,2011-03-26 18:39:00
551,Send Request for Quotation to Supplier,Francois de Perrier,2011-03-27 00:48:00,2011-03-27 03:16:00
551,Create Quotation comparison Map,Francois de Perrier,2011-03-27 03:42:00,2011-03-27 08:27:00
551,Analyze Quotation Comparison Map,Esmana Liubiata,2011-03-27 15:41:00,2011-03-27 15:51:00
551,Choose best option,Miu Hanwan,2011-03-27 15:51:00,2011-03-27 15:51:00
551,Settle Conditions With Supplier,Karel de Groot,2011-03-27 18:46:00,2011-03-27 23:05:00
551,Create Purchase Order,Karel de Groot,2011-03-28 01:44:00,2011-03-28 01:52:00
551,Confirm Purchase Order,Karen Clarens,2011-03-28 09:49:00,2011-03-28 10:01:00
551,Deliver Goods Services,Sean Manney,2011-03-28 22:17:00,2011-03-29 10:43:00
551,Release Purchase Order,Anna Kaufmann,2011-03-29 18:22:00,2011-03-29 18:23:00
551,Approve Purchase Order for payment,Karel de Groot,2011-03-29 22:53:00,2011-03-29 22:54:00
551,Send Invoice,Esmeralda Clay,2011-03-31 10:20:00,2011-03-31 10:20:00
551,Release Supplier's Invoice,Pedro Alvares,2011-04-01 00:40:00,2011-04-01 00:42:00
551,Authorize Supplier's Invoice payment,Pedro Alvares,2011-04-01 00:42:00,2011-04-01 00:42:00
551,Pay Invoice,Karalda Nimwada,2011-04-01 01:20:00,2011-04-01 01:32:00
551,End,End,2011-04-01 01:32:00,2011-04-01 01:32:00
855,Start,Start,2011-05-06 01:54:00,2011-05-06 01:54:00
855,Create Purchase Requisition,Immanuel Karagianni,2011-05-06 01:54:00,2011-05-06 02:01:00
855,Analyze Purchase Requisition,Maris Freeman,2011-05-06 16:20:00,2011-05-06 16:29:00
855,Create Request for Quotation,Francis Odell,2011-05-06 16:36:00,2011-05-06 16:38:00
855,Analyze Request for Quotation,Francois de Perrier,2011-05-07 05:16:00,2011-05-07 05:58:00
855,Amend Request for Quotation,Francis Odell,2011-05-07 21:58:00,2011-05-07 22:20:00
855,Analyze Request for Quotation,Francois de Perrier,2011-05-31 20:41:00,2011-05-31 21:25:00
855,Amend Request for Quotation,Immanuel Karagianni,2011-05-31 22:16:00,2011-05-31 22:31:00
855,Analyze Request for Quotation,Francois de Perrier,2011-06-07 03:26:00,2011-06-07 03:36:00
855,Amend Request for Quotation,Kim Passa,2011-06-07 04:34:00,2011-06-07 04:47:00
855,Analyze Request for Quotation,Karel de Groot,2011-07-08 13:11:00,2011-07-08 13:37:00
855,Send Request for Quotation to Supplier,Francois de Perrier,2011-07-09 01:57:00,2011-07-09 02:17:00
855,Create Quotation comparison Map,Karel de Groot,2011-07-09 10:04:00,2011-07-09 10:52:00
855,Analyze Quotation Comparison Map,Penn Osterwalder,2011-07-09 17:28:00,2011-07-09 18:01:00
855,Choose best option,Fjodor Kowalski,2011-07-09 18:01:00,2011-07-09 18:01:00
855,Settle Conditions With Supplier,Magdalena Predutta,2011-07-11 19:37:00,2011-07-12 00:01:00
855,Create Purchase Order,Magdalena Predutta,2011-07-12 00:38:00,2011-07-12 00:48:00
855,Confirm Purchase Order,Sean Manney,2011-07-19 04:27:00,2011-07-19 04:59:00
855,Deliver Goods Services,Kiu Kan,2011-07-20 17:28:00,2011-07-22 02:13:00
855,Release Purchase Order,Immanuel Karagianni,2011-07-22 10:21:00,2011-07-22 10:22:00
855,Approve Purchase Order for payment,Francois de Perrier,2011-07-22 18:06:00,2011-07-22 18:07:00
855,Send Invoice,Carmen Finacse,2011-07-24 22:01:00,2011-07-24 22:01:00
855,Release Supplier's Invoice,Pedro Alvares,2011-07-25 12:20:00,2011-07-25 12:26:00
855,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-07-25 12:26:00,2011-07-25 12:26:00
855,Pay Invoice,Karalda Nimwada,2011-07-25 13:13:00,2011-07-25 13:19:00
855,End,End,2011-07-25 13:19:00,2011-07-25 13:19:00
39,Start,Start,2011-01-05 05:55:00,2011-01-05 05:55:00
39,Create Purchase Requisition,Nico Ojenbeer,2011-01-05 05:55:00,2011-01-05 06:47:00
39,Analyze Purchase Requisition,Maris Freeman,2011-01-05 16:25:00,2011-01-05 16:30:00
39,Create Request for Quotation,Heinz Gutschmidt,2011-01-05 16:34:00,2011-01-05 16:36:00
39,Analyze Request for Quotation,Karel de Groot,2011-01-07 03:15:00,2011-01-07 03:25:00
39,Amend Request for Quotation,Kim Passa,2011-01-07 04:11:00,2011-01-07 04:20:00
39,Analyze Request for Quotation,Francois de Perrier,2011-01-07 20:35:00,2011-01-07 20:53:00
39,Amend Request for Quotation,Penn Osterwalder,2011-01-07 21:48:00,2011-01-07 22:02:00
39,Analyze Request for Quotation,Magdalena Predutta,2011-01-08 01:24:00,2011-01-08 01:56:00
39,Send Request for Quotation to Supplier,Karel de Groot,2011-01-09 08:49:00,2011-01-09 09:14:00
39,Create Quotation comparison Map,Magdalena Predutta,2011-01-09 21:14:00,2011-01-10 03:15:00
39,Analyze Quotation Comparison Map,Esmana Liubiata,2011-01-10 10:11:00,2011-01-10 10:40:00
39,Choose best option,Clement Duchot,2011-01-10 10:40:00,2011-01-10 10:40:00
39,Settle Conditions With Supplier,Magdalena Predutta,2011-01-11 01:59:00,2011-01-11 10:59:00
39,Create Purchase Order,Magdalena Predutta,2011-01-12 02:40:00,2011-01-12 02:51:00
39,Confirm Purchase Order,Esmeralda Clay,2011-01-12 14:21:00,2011-01-12 14:42:00
39,Deliver Goods Services,Sean Manney,2011-01-13 01:42:00,2011-01-14 01:31:00
39,Release Purchase Order,Alberto Duport,2011-01-14 09:40:00,2011-01-14 09:41:00
39,Approve Purchase Order for payment,Karel de Groot,2011-01-14 13:12:00,2011-01-14 13:13:00
39,Send Invoice,Esmeralda Clay,2011-01-14 23:18:00,2011-01-14 23:18:00
39,Release Supplier's Invoice,Karalda Nimwada,2011-01-15 13:41:00,2011-01-15 13:48:00
39,Authorize Supplier's Invoice payment,Pedro Alvares,2011-01-15 13:48:00,2011-01-15 13:48:00
39,Pay Invoice,Pedro Alvares,2011-01-15 14:32:00,2011-01-15 14:41:00
39,End,End,2011-01-15 14:41:00,2011-01-15 14:41:00
65,Start,Start,2011-01-09 03:43:00,2011-01-09 03:43:00
65,Create Purchase Requisition,Nico Ojenbeer,2011-01-09 03:43:00,2011-01-09 03:55:00
65,Analyze Purchase Requisition,Heinz Gutschmidt,2011-01-09 22:46:00,2011-01-09 22:52:00
65,Create Request for Quotation,Francis Odell,2011-01-09 22:56:00,2011-01-09 22:58:00
65,Analyze Request for Quotation,Francois de Perrier,2011-01-10 04:52:00,2011-01-10 05:22:00
65,Amend Request for Quotation,Esmana Liubiata,2011-01-10 06:08:00,2011-01-10 06:15:00
65,Analyze Request for Quotation,Karel de Groot,2011-01-12 04:14:00,2011-01-12 04:49:00
65,Amend Request for Quotation,Miu Hanwan,2011-01-12 05:30:00,2011-01-12 05:35:00
65,Analyze Request for Quotation,Francois de Perrier,2011-01-12 07:46:00,2011-01-12 08:05:00
65,Amend Request for Quotation,Miu Hanwan,2011-01-12 08:55:00,2011-01-12 09:03:00
65,Analyze Request for Quotation,Magdalena Predutta,2011-01-12 11:23:00,2011-01-12 11:48:00
65,Amend Request for Quotation,Immanuel Karagianni,2011-01-12 12:34:00,2011-01-12 12:44:00
65,Analyze Request for Quotation,Karel de Groot,2011-01-12 21:58:00,2011-01-12 22:28:00
65,Send Request for Quotation to Supplier,Magdalena Predutta,2011-01-13 07:43:00,2011-01-13 08:08:00
65,Create Quotation comparison Map,Magdalena Predutta,2011-01-14 12:00:00,2011-01-14 14:37:00
65,Analyze Quotation Comparison Map,Nico Ojenbeer,2011-01-14 20:58:00,2011-01-14 21:29:00
65,Choose best option,Tesca Lobes,2011-01-14 21:29:00,2011-01-14 21:29:00
65,Settle Conditions With Supplier,Francois de Perrier,2011-01-15 02:20:00,2011-01-15 08:48:00
65,Create Purchase Order,Francois de Perrier,2011-01-15 17:55:00,2011-01-15 18:03:00
65,Confirm Purchase Order,Karen Clarens,2011-01-16 20:14:00,2011-01-16 20:31:00
65,Deliver Goods Services,Kiu Kan,2011-01-17 06:08:00,2011-01-18 11:10:00
65,Release Purchase Order,Esmana Liubiata,2011-01-18 19:00:00,2011-01-18 19:01:00
65,Approve Purchase Order for payment,Karel de Groot,2011-01-18 21:36:00,2011-01-18 21:37:00
65,Send Invoice,Esmeralda Clay,2011-01-19 11:15:00,2011-01-19 11:15:00
65,Release Supplier's Invoice,Karalda Nimwada,2011-01-20 01:42:00,2011-01-20 01:46:00
65,Settle Dispute With Supplier,Pedro Alvares,2011-01-20 02:40:00,2011-01-20 02:54:00
65,Authorize Supplier's Invoice payment,Pedro Alvares,2011-01-20 02:54:00,2011-01-20 02:54:00
65,Pay Invoice,Pedro Alvares,2011-01-20 03:33:00,2011-01-20 03:37:00
